geographic_unit_fips,geographic_unit_name,results,postal_code,county_fips
13195_mill,13195_mill,1238,GA,13195
13195_paoli,13195_paoli,219,GA,13195
13195_pittman,13195_pittman,1438,GA,13195
13195_poca,13195_poca,821,GA,13195
13197_brantley,13197_brantley,309,GA,13197
13197_buena-vista,13197_buena-vista,1779,GA,13197
13197_fort-perry,13197_fort-perry,585,GA,13197
13197_pineknot,13197_pineknot,670,GA,13197
13197_tazewell,13197_tazewell,256,GA,13197
13199_alvaton,13199_alvaton,1091,GA,13199
13199_chalybeate,13199_chalybeate,358,GA,13199
13199_cove,13199_cove,160,GA,13199
13199_durand,13199_durand,529,GA,13199
13199_gay,13199_gay,299,GA,13199
13199_gill-i,13199_gill-i,1178,GA,13199
13199_gill-ii,13199_gill-ii,656,GA,13199
13199_greenville,13199_greenville,1344,GA,13199
13199_lone-oak,13199_lone-oak,905,GA,13199
13199_luthersville,13199_luthersville,1852,GA,13199
13199_odessadale,13199_odessadale,229,GA,13199
13199_raleigh,13199_raleigh,379,GA,13199
13199_warm-springs,13199_warm-springs,822,GA,13199
13199_woodbury,13199_woodbury,960,GA,13199
13201_colquitt-miller,13201_colquitt-miller,2781,GA,13201
13205_baconton,13205_baconton,732,GA,13205
13205_branchville,13205_branchville,465,GA,13205
13205_camilla-north,13205_camilla-north,1236,GA,13205
13205_camilla-south,13205_camilla-south,2359,GA,13205
13205_cotton,13205_cotton,311,GA,13205
13205_hinsonton,13205_hinsonton,110,GA,13205
13205_hopeful,13205_hopeful,252,GA,13205
13205_lester,13205_lester,864,GA,13205
13205_pebble-city,13205_pebble-city,127,GA,13205
13205_pelham,13205_pelham,2142,GA,13205
13205_sale-city,13205_sale-city,273,GA,13205
13207_bentons,13207_bentons,1861,GA,13207
13207_brantleys,13207_brantleys,932,GA,13207
13207_burgays,13207_burgays,1893,GA,13207
13207_cabaniss,13207_cabaniss,567,GA,13207
13207_cox,13207_cox,559,GA,13207
13207_culloden,13207_culloden,325,GA,13207
13207_dillards,13207_dillards,692,GA,13207
13207_evers,13207_evers,1605,GA,13207
13207_forsyth,13207_forsyth,3059,GA,13207
13207_high-falls,13207_high-falls,1271,GA,13207
13207_kelseys,13207_kelseys,541,GA,13207
13207_middlebrooks,13207_middlebrooks,987,GA,13207
13207_proctors,13207_proctors,804,GA,13207
13207_russellville,13207_russellville,332,GA,13207
13209_ailey,13209_ailey,339,GA,13209
13209_alston,13209_alston,372,GA,13209
13209_higgston,13209_higgston,986,GA,13209
13209_kibbee,13209_kibbee,403,GA,13209
13209_mount-vernon,13209_mount-vernon,944,GA,13209
13209_tarrytown,13209_tarrytown,260,GA,13209
13209_uvalda,13209_uvalda,616,GA,13209
13211_beth-springfield,13211_beth-springfield,691,GA,13211
13211_central-morgan,13211_central-morgan,2167,GA,13211
13211_clacks-chapel,13211_clacks-chapel,603,GA,13211
13211_east-morgan,13211_east-morgan,1821,GA,13211
13211_north-morgan,13211_north-morgan,2082,GA,13211
13211_northeast-morgan,13211_northeast-morgan,2151,GA,13211
13211_west-morgan,13211_west-morgan,2112,GA,13211
13213_carters-doolittle,13213_carters-doolittle,1366,GA,13213
13213_mcdonald,13213_mcdonald,1689,GA,13213
13213_north,13213_north,1514,GA,13213
13213_shuck-pen,13213_shuck-pen,1994,GA,13213
13213_southwest,13213_southwest,1955,GA,13213
13213_spring-place,13213_spring-place,2535,GA,13213
13213_town,13213_town,4098,GA,13213
13215_britt-david,13215_britt-david,1774,GA,13215
13215_canaan,13215_canaan,3934,GA,13215
13215_carver-mack,13215_carver-mack,2328,GA,13215
13215_columbus-tech,13215_columbus-tech,2125,GA,13215
13215_cornerstone,13215_cornerstone,4504,GA,13215
13215_cusseta-rd,13215_cusseta-rd,2732,GA,13215
13215_edgewood-baptist,13215_edgewood-baptist,1984,GA,13215
13215_epworth-umc,13215_epworth-umc,2499,GA,13215
13215_faith-tabernacle,13215_faith-tabernacle,2782,GA,13215
13215_first-african,13215_first-african,915,GA,13215
13215_gentian-reese,13215_gentian-reese,3554,GA,13215
13215_holsey-buena-vista,13215_holsey-buena-vista,4405,GA,13215
13215_marianna-gallops,13215_marianna-gallops,1383,GA,13215
13215_moon-morningside,13215_moon-morningside,3609,GA,13215
13215_mt-pilgrim,13215_mt-pilgrim,3660,GA,13215
13215_our-lady-of-lourdes,13215_our-lady-of-lourdes,4388,GA,13215
13215_psalmond-mathews,13215_psalmond-mathews,5550,GA,13215
13215_salvation-army,13215_salvation-army,2123,GA,13215
13215_st-andrews-midland,13215_st-andrews-midland,5643,GA,13215
13215_st-john-belvedere,13215_st-john-belvedere,3325,GA,13215
13215_st-mark-heiferhorn,13215_st-mark-heiferhorn,4949,GA,13215
13215_st-paul-clubview,13215_st-paul-clubview,4027,GA,13215
13215_st-peter,13215_st-peter,2262,GA,13215
13215_wynnbrook,13215_wynnbrook,2171,GA,13215
13215_wynnton-britt,13215_wynnton-britt,2924,GA,13215
13217_alcovy,13217_alcovy,3361,GA,13217
13217_almon,13217_almon,3459,GA,13217
13217_beaverdam,13217_beaverdam,3582,GA,13217
13217_brewers,13217_brewers,2525,GA,13217
13217_brick-store,13217_brick-store,2027,GA,13217
13217_buck-creek,13217_buck-creek,3228,GA,13217
13217_cedar-shoals,13217_cedar-shoals,1753,GA,13217
13217_city-pond,13217_city-pond,1051,GA,13217
13217_covington-mills,13217_covington-mills,2044,GA,13217
13217_crowell,13217_crowell,3126,GA,13217
13217_downs,13217_downs,4349,GA,13217
13217_fairview,13217_fairview,1800,GA,13217
13217_gum-creek,13217_gum-creek,3188,GA,13217
13217_hub,13217_hub,1916,GA,13217
13217_leguinn,13217_leguinn,1628,GA,13217
13217_livingston,13217_livingston,2940,GA,13217
13217_mansfield,13217_mansfield,1222,GA,13217
13217_newborn,13217_newborn,614,GA,13217
13217_oxford,13217_oxford,1791,GA,13217
13217_rocky-plains,13217_rocky-plains,2417,GA,13217
13217_stansells,13217_stansells,3205,GA,13217
13217_town,13217_town,2552,GA,13217
13219_antioch,13219_antioch,1162,GA,13219
13219_bishop,13219_bishop,1628,GA,13219
13219_bogart,13219_bogart,1884,GA,13219
13219_city-hall,13219_city-hall,3222,GA,13219
13219_civic-center,13219_civic-center,3668,GA,13219
13219_colham-ferry,13219_colham-ferry,1605,GA,13219
13219_dark-corner,13219_dark-corner,3012,GA,13219
13219_east-oconee,13219_east-oconee,2119,GA,13219
13219_farmington,13219_farmington,596,GA,13219
13219_high-shoals,13219_high-shoals,1685,GA,13219
13219_marswood-hall,13219_marswood-hall,3491,GA,13219
13219_north-oconee,13219_north-oconee,1070,GA,13219
13221_beaverdam,13221_beaverdam,2590,GA,13221
13221_crawford,13221_crawford,2193,GA,13221
13221_lexington,13221_lexington,3274,GA,13221
13223_beulahland-baptist-church,13223_beulahland-baptist-church,1853,GA,13223
13223_burnt-hickory-park,13223_burnt-hickory-park,4967,GA,13223
13223_crossroads-library,13223_crossroads-library,3105,GA,13223
13223_d-wright-innovation-ctr,13223_d-wright-innovation-ctr,5104,GA,13223
13223_dobbins-middle-school,13223_dobbins-middle-school,5889,GA,13223
13223_events-place,13223_events-place,3498,GA,13223
13223_legacy-bapt-church,13223_legacy-bapt-church,3076,GA,13223
13223_mulberry-rock-park,13223_mulberry-rock-park,4415,GA,13223
13223_nebo-elem-school,13223_nebo-elem-school,7149,GA,13223
13223_paulding-county-airport,13223_paulding-county-airport,2931,GA,13223
13223_paulding-sr-center,13223_paulding-sr-center,4432,GA,13223
13223_picketts-mill-baptist-church,13223_picketts-mill-baptist-church,2177,GA,13223
13223_poplar-sprgs-bapt-church,13223_poplar-sprgs-bapt-church,3355,GA,13223
13223_russom-elementary,13223_russom-elementary,6714,GA,13223
13223_shelton-elementary,13223_shelton-elementary,4005,GA,13223
13223_taylor-farm-park,13223_taylor-farm-park,1973,GA,13223
13223_watson-govt-cmplx,13223_watson-govt-cmplx,7271,GA,13223
13223_west-ridge-church,13223_west-ridge-church,8552,GA,13223
13223_white-oak-park,13223_white-oak-park,4082,GA,13223
13225_byron-1,13225_byron-1,2013,GA,13225
13225_byron-2,13225_byron-2,3687,GA,13225
13225_claude,13225_claude,684,GA,13225
13225_fort-valley-1,13225_fort-valley-1,1750,GA,13225
13225_fort-valley-2,13225_fort-valley-2,1610,GA,13225
13225_fort-valley-3,13225_fort-valley-3,1660,GA,13225
13225_powersville,13225_powersville,1028,GA,13225
13227_appalachian,13227_appalachian,1382,GA,13227
13227_hill,13227_hill,1523,GA,13227
13227_hinton,13227_hinton,559,GA,13227
13227_jasper,13227_jasper,1571,GA,13227
13227_jerusalem,13227_jerusalem,849,GA,13227
13227_ludville,13227_ludville,484,GA,13227
13227_nelson,13227_nelson,1033,GA,13227
13227_refuge,13227_refuge,1748,GA,13227
13227_sharptop,13227_sharptop,2071,GA,13227
13227_talking-rock,13227_talking-rock,1218,GA,13227
13227_tate,13227_tate,1881,GA,13227
13227_yellow-creek,13227_yellow-creek,2650,GA,13227
13229_alabaha,13229_alabaha,656,GA,13229
13229_blackshear,13229_blackshear,2177,GA,13229
13229_hacklebarney-cason,13229_hacklebarney-cason,2361,GA,13229
13229_mershon,13229_mershon,355,GA,13229
13229_otter-creek,13229_otter-creek,1009,GA,13229
13229_patterson,13229_patterson,945,GA,13229
13229_st-johns-blackshear,13229_st-johns-blackshear,1211,GA,13229
13229_sunset-sweat,13229_sunset-sweat,227,GA,13229
13231_concord,13231_concord,1132,GA,13231
13231_hollonville,13231_hollonville,1382,GA,13231
13231_lifsey-springs,13231_lifsey-springs,879,GA,13231
13231_meansville,13231_meansville,1018,GA,13231
13231_molena,13231_molena,1161,GA,13231
13231_second-district,13231_second-district,2039,GA,13231
13231_williamson,13231_williamson,1407,GA,13231
13231_zebulon,13231_zebulon,1631,GA,13231
13233_aragon,13233_aragon,2309,GA,13233
13233_blooming-grove,13233_blooming-grove,1150,GA,13233
13233_cedartown,13233_cedartown,4099,GA,13233
13233_fish-creek,13233_fish-creek,1875,GA,13233
13233_lake-creek,13233_lake-creek,2206,GA,13233
13233_rockmart,13233_rockmart,4174,GA,13233
13233_youngs-grove,13233_youngs-grove,1422,GA,13233
13235_courthouse-annex,13235_courthouse-annex,4005,GA,13235
13237_101,13237_101,2202,GA,13237
13237_104,13237_104,2337,GA,13237
13237_105,13237_105,3037,GA,13237
13237_106,13237_106,1010,GA,13237
13237_107,13237_107,3181,GA,13237
13239_georgetown,13239_georgetown,1019,GA,13239
13239_morris,13239_morris,66,GA,13239
13241_rabun-county,13241_rabun-county,9472,GA,13241
13243_benevolence,13243_benevolence,257,GA,13243
13243_coleman,13243_coleman,172,GA,13243
13243_cuthbert,13243_cuthbert,236,GA,13243
13243_cuthbert-courthouse,13243_cuthbert-courthouse,1512,GA,13243
13243_shellman,13243_shellman,681,GA,13243
13243_springvale,13243_springvale,183,GA,13243
13245_101,13245_101,650,GA,13245
13245_102,13245_102,633,GA,13245
13245_103,13245_103,765,GA,13245
13245_104,13245_104,1631,GA,13245
13245_105,13245_105,540,GA,13245
13245_106,13245_106,498,GA,13245
13245_107,13245_107,1282,GA,13245
13245_108,13245_108,328,GA,13245
13245_109,13245_109,627,GA,13245
13245_111,13245_111,884,GA,13245
13245_112,13245_112,525,GA,13245
13245_114,13245_114,445,GA,13245
13245_115,13245_115,260,GA,13245
13245_201,13245_201,784,GA,13245
13245_202,13245_202,2508,GA,13245
13245_203,13245_203,528,GA,13245
13245_204,13245_204,1086,GA,13245
13245_207,13245_207,1352,GA,13245
13245_208,13245_208,1417,GA,13245
13245_210,13245_210,966,GA,13245
13245_301,13245_301,1928,GA,13245
13245_302,13245_302,612,GA,13245
13245_303,13245_303,1150,GA,13245
13245_304,13245_304,275,GA,13245
13245_305,13245_305,385,GA,13245
13245_306,13245_306,2550,GA,13245
13245_307,13245_307,1202,GA,13245
13245_308,13245_308,388,GA,13245
13245_309,13245_309,2449,GA,13245
13245_310,13245_310,3550,GA,13245
13245_401,13245_401,1517,GA,13245
13245_402,13245_402,1692,GA,13245
13245_404,13245_404,1168,GA,13245
13245_405,13245_405,3166,GA,13245
13245_406,13245_406,2327,GA,13245
13245_501,13245_501,2102,GA,13245
13245_502,13245_502,2541,GA,13245
13245_503,13245_503,2408,GA,13245
13245_504,13245_504,1256,GA,13245
13245_506,13245_506,232,GA,13245
13245_507,13245_507,640,GA,13245
13245_509,13245_509,1427,GA,13245
13245_601,13245_601,2224,GA,13245
13245_603,13245_603,2229,GA,13245
13245_604,13245_604,1042,GA,13245
13245_605,13245_605,2262,GA,13245
13245_607,13245_607,1222,GA,13245
13245_608,13245_608,1014,GA,13245
13245_701,13245_701,1822,GA,13245
13245_702,13245_702,1401,GA,13245
13245_703,13245_703,2860,GA,13245
13245_705,13245_705,1668,GA,13245
13245_706,13245_706,2445,GA,13245
13245_707,13245_707,1364,GA,13245
13245_708,13245_708,234,GA,13245
13245_709,13245_709,403,GA,13245
13245_801,13245_801,357,GA,13245
13245_801b,13245_801b,365,GA,13245
13245_802,13245_802,2069,GA,13245
13245_803,13245_803,111,GA,13245
13245_804,13245_804,1370,GA,13245
13245_804h,13245_804h,1916,GA,13245
13245_805,13245_805,544,GA,13245
13245_806,13245_806,824,GA,13245
13245_807,13245_807,932,GA,13245
13245_808,13245_808,1682,GA,13245
13245_809,13245_809,624,GA,13245
13245_810,13245_810,310,GA,13245
13247_ba,13247_ba,3483,GA,13247
13247_bt,13247_bt,2715,GA,13247
13247_co,13247_co,2167,GA,13247
13247_fi,13247_fi,4262,GA,13247
13247_fs,13247_fs,2759,GA,13247
13247_hc,13247_hc,1737,GA,13247
13247_hi,13247_hi,2446,GA,13247
13247_la,13247_la,1208,GA,13247
13247_lo,13247_lo,3007,GA,13247
13247_ma,13247_ma,2202,GA,13247
13247_mi,13247_mi,2620,GA,13247
13247_ot,13247_ot,3636,GA,13247
13247_ro,13247_ro,3159,GA,13247
13247_sm,13247_sm,3094,GA,13247
13247_sp,13247_sp,3356,GA,13247
13247_st,13247_st,2412,GA,13247
13249_precinct-one,13249_precinct-one,2256,GA,13249
13251_bay-branch,13251_bay-branch,701,GA,13251
13251_cooperville-fire-station,13251_cooperville-fire-station,185,GA,13251
13251_greenhill-church,13251_greenhill-church,626,GA,13251
13251_hiltonia,13251_hiltonia,615,GA,13251
13251_hunters,13251_hunters,353,GA,13251
13251_jackson-fire-station,13251_jackson-fire-station,287,GA,13251
13251_jenk-hill-fire-sta,13251_jenk-hill-fire-sta,783,GA,13251
13251_newington,13251_newington,753,GA,13251
13251_rocky-ford,13251_rocky-ford,377,GA,13251
13251_screven-rec-dept,13251_screven-rec-dept,280,GA,13251
13251_sr-citizens-center,13251_sr-citizens-center,779,GA,13251
13251_sylvania,13251_sylvania,808,GA,13251
13253_precinct-1,13253_precinct-1,869,GA,13253
13253_precinct-2,13253_precinct-2,740,GA,13253
13253_precinct-3,13253_precinct-3,615,GA,13253
13253_precinct-4,13253_precinct-4,771,GA,13253
13253_precinct-5,13253_precinct-5,843,GA,13253
13255_01,13255_01,995,GA,13255
13255_02,13255_02,955,GA,13255
13255_03,13255_03,2111,GA,13255
13255_05,13255_05,2063,GA,13255
13255_06,13255_06,1238,GA,13255
13255_07,13255_07,1306,GA,13255
13255_08,13255_08,1306,GA,13255
13255_09,13255_09,1309,GA,13255
13255_10,13255_10,1439,GA,13255
13255_11,13255_11,1823,GA,13255
13255_12,13255_12,1589,GA,13255
13255_13,13255_13,1691,GA,13255
13255_14,13255_14,1175,GA,13255
13255_16,13255_16,2576,GA,13255
13255_17,13255_17,1148,GA,13255
13255_19,13255_19,1862,GA,13255
13255_20,13255_20,1478,GA,13255
13255_21,13255_21,3700,GA,13255
13257_senior-center,13257_senior-center,11768,GA,13257
13259_louvale,13259_louvale,209,GA,13259
13259_lumpkin,13259_lumpkin,753,GA,13259
13259_omaha,13259_omaha,156,GA,13259
13259_richland,13259_richland,835,GA,13259
13261_agri-center,13261_agri-center,1434,GA,13261
13261_airport,13261_airport,1338,GA,13261
13261_andersonville,13261_andersonville,358,GA,13261
13261_browns-mill,13261_browns-mill,684,GA,13261
13261_concord,13261_concord,297,GA,13261
13261_gsw-conf-center,13261_gsw-conf-center,2077,GA,13261
13261_leslie,13261_leslie,1185,GA,13261
13261_plains,13261_plains,769,GA,13261
13261_rec-dept,13261_rec-dept,1717,GA,13261
13261_reese-park,13261_reese-park,1722,GA,13261
13261_thompson,13261_thompson,441,GA,13261
13263_box-springs,13263_box-springs,340,GA,13263
13263_flint-hill,13263_flint-hill,822,GA,13263
13263_geneva,13263_geneva,368,GA,13263
13263_junction-city,13263_junction-city,303,GA,13263
13263_oneal,13263_oneal,439,GA,13263
13263_talbotton,13263_talbotton,620,GA,13263
13263_valley,13263_valley,558,GA,13263
13265_crawfordville,13265_crawfordville,722,GA,13265
13265_sharon,13265_sharon,180,GA,13265
13267_cobbtown,13267_cobbtown,532,GA,13267
13267_collins,13267_collins,998,GA,13267
13267_district-ii,13267_district-ii,1592,GA,13267
13267_district-iv,13267_district-iv,1721,GA,13267
13267_district-v,13267_district-v,715,GA,13267
13267_east-glennville,13267_east-glennville,1788,GA,13267
13267_manassas,13267_manassas,197,GA,13267
13267_shiloh,13267_shiloh,548,GA,13267
13269_precinct-1,13269_precinct-1,671,GA,13269
13269_precinct-5,13269_precinct-5,1606,GA,13269
13269_precinct-6,13269_precinct-6,1515,GA,13269
13271_helena,13271_helena,652,GA,13271
13271_jacksonville,13271_jacksonville,438,GA,13271
13271_lumber-city,13271_lumber-city,720,GA,13271
13271_mcrae,13271_mcrae,1576,GA,13271
13271_milan,13271_milan,624,GA,13271
13271_scotland,13271_scotland,245,GA,13271
13273_bronwood,13273_bronwood,592,GA,13273
13273_dawson,13273_dawson,1871,GA,13273
13273_graves,13273_graves,432,GA,13273
13273_herod-dover,13273_herod-dover,212,GA,13273
13273_parrott,13273_parrott,318,GA,13273
13273_sasser,13273_sasser,950,GA,13273
13275_barwick,13275_barwick,480,GA,13275
13275_boston,13275_boston,1128,GA,13275
13275_central,13275_central,2567,GA,13275
13275_coolidge,13275_coolidge,722,GA,13275
13275_douglass,13275_douglass,1444,GA,13275
13275_fire-station-2,13275_fire-station-2,1122,GA,13275
13275_gatlin-creek,13275_gatlin-creek,1568,GA,13275
13275_harper,13275_harper,1291,GA,13275
13275_jerger,13275_jerger,1464,GA,13275
13275_little-ochlocknee-baptist-church,13275_little-ochlocknee-baptist-church,907,GA,13275
13275_meigs,13275_meigs,586,GA,13275
13275_merrillville,13275_merrillville,495,GA,13275
13275_metcalfe,13275_metcalfe,229,GA,13275
13275_new-covenant,13275_new-covenant,1581,GA,13275
13275_ochlocknee,13275_ochlocknee,827,GA,13275
13275_patten,13275_patten,306,GA,13275
13275_pavo,13275_pavo,492,GA,13275
13275_remington-esc,13275_remington-esc,1601,GA,13275
13275_resource-center,13275_resource-center,870,GA,13275
13275_scott,13275_scott,1920,GA,13275
13277_brighton,13277_brighton,1796,GA,13277
13277_brookfield,13277_brookfield,1046,GA,13277
13277_chula,13277_chula,1058,GA,13277
13277_docia,13277_docia,846,GA,13277
13277_eldorado,13277_eldorado,886,GA,13277
13277_mott-litman-gym,13277_mott-litman-gym,1411,GA,13277
13277_omega,13277_omega,536,GA,13277
13277_tifton-lodge,13277_tifton-lodge,2031,GA,13277
13277_tifton-northeast,13277_tifton-northeast,2108,GA,13277
13277_tifton-northwest,13277_tifton-northwest,2331,GA,13277
13277_tifton-south,13277_tifton-south,1185,GA,13277
13277_ty-ty,13277_ty-ty,841,GA,13277
13279_15361-lyons,13279_15361-lyons,2239,GA,13279
13279_39-newbranch,13279_39-newbranch,1053,GA,13279
13279_43-cedar-crossing,13279_43-cedar-crossing,983,GA,13279
13279_513-vpd,13279_513-vpd,3982,GA,13279
13279_514-stialc,13279_514-stialc,2541,GA,13279
13281_hiawassee,13281_hiawassee,2664,GA,13281
13281_macedonia,13281_macedonia,2774,GA,13281
13281_young-harris,13281_young-harris,2450,GA,13281
13283_annex,13283_annex,1418,GA,13283
13283_soperton,13283_soperton,1605,GA,13283
13285_administration-bldg,13285_administration-bldg,2061,GA,13285
13285_east-vernon,13285_east-vernon,2419,GA,13285
13285_gardner-newman,13285_gardner-newman,2092,GA,13285
13285_gray-hill,13285_gray-hill,1355,GA,13285
13285_griggs-center,13285_griggs-center,1233,GA,13285
13285_hammett-rd,13285_hammett-rd,2747,GA,13285
13285_highland,13285_highland,1113,GA,13285
13285_hogansville,13285_hogansville,2675,GA,13285
13285_hollis-hand,13285_hollis-hand,2733,GA,13285
13285_long-cane,13285_long-cane,2411,GA,13285
13285_mcclendon,13285_mcclendon,2777,GA,13285
13285_northside,13285_northside,1830,GA,13285
13285_rosemont,13285_rosemont,3079,GA,13285
13285_west-point,13285_west-point,1284,GA,13285
13287_ashburn,13287_ashburn,2236,GA,13287
13287_rebecca,13287_rebecca,333,GA,13287
13287_sycamore,13287_sycamore,1172,GA,13287
13289_dry-branch,13289_dry-branch,970,GA,13289
13289_golden-isles,13289_golden-isles,1162,GA,13289
13289_higgsville,13289_higgsville,554,GA,13289
13289_jeffersonville-ware,13289_jeffersonville-ware,1097,GA,13289
13289_shady-grove-tarvers,13289_shady-grove-tarvers,598,GA,13289
13291_blairsville,13291_blairsville,1853,GA,13291
13291_choestoe,13291_choestoe,1105,GA,13291
13291_coosa,13291_coosa,1825,GA,13291
13291_dooley,13291_dooley,1214,GA,13291
13291_gumlog,13291_gumlog,1692,GA,13291
13291_ivy-log,13291_ivy-log,1664,GA,13291
13291_jones-creek,13291_jones-creek,1609,GA,13291
13291_owltown,13291_owltown,1224,GA,13291
13291_pat-colwell,13291_pat-colwell,1843,GA,13291
13291_suches,13291_suches,464,GA,13291
13291_trackrock,13291_trackrock,885,GA,13291
13293_redbone,13293_redbone,5989,GA,13293
13293_salem,13293_salem,306,GA,13293
13293_town,13293_town,5462,GA,13293
13293_yatesville,13293_yatesville,1027,GA,13293
13295_armuchee-valley,13295_armuchee-valley,1043,GA,13295
13295_chattanooga-valley,13295_chattanooga-valley,4449,GA,13295
13295_chickamauga,13295_chickamauga,4926,GA,13295
13295_fairview,13295_fairview,1868,GA,13295
13295_fairyland,13295_fairyland,945,GA,13295
13295_kensington,13295_kensington,953,GA,13295
13295_la-fayette,13295_la-fayette,4153,GA,13295
13295_mountain,13295_mountain,899,GA,13295
13295_rock-spring,13295_rock-spring,4531,GA,13295
13295_rossville,13295_rossville,3644,GA,13295
13295_walnut-grove,13295_walnut-grove,1557,GA,13295
13297_bay-creek,13297_bay-creek,2583,GA,13297
13297_between,13297_between,3617,GA,13297
13297_blasingame,13297_blasingame,922,GA,13297
13297_bold-springs,13297_bold-springs,3739,GA,13297
13297_broken-arrow,13297_broken-arrow,3239,GA,13297
13297_e-monroe,13297_e-monroe,2308,GA,13297
13297_good-hope,13297_good-hope,1673,GA,13297
13297_gratis,13297_gratis,1028,GA,13297
13297_jersey,13297_jersey,1583,GA,13297
13297_loganville-north,13297_loganville-north,3575,GA,13297
13297_loganville-south,13297_loganville-south,2645,GA,13297
13297_mountain,13297_mountain,1205,GA,13297
13297_north-monroe,13297_north-monroe,2815,GA,13297
13297_social-circle,13297_social-circle,3297,GA,13297
13297_south-monroe,13297_south-monroe,2542,GA,13297
13297_tara,13297_tara,3012,GA,13297
13297_w-monroe,13297_w-monroe,1597,GA,13297
13297_walker-park,13297_walker-park,2856,GA,13297
13297_walnut-grove,13297_walnut-grove,1935,GA,13297
13297_west-walton,13297_west-walton,3281,GA,13297
13297_whatley,13297_whatley,1004,GA,13297
13299_100,13299_100,2416,GA,13299
13299_200a,13299_200a,1650,GA,13299
13299_200b,13299_200b,491,GA,13299
13299_300,13299_300,2691,GA,13299
13299_304,13299_304,786,GA,13299
13299_400,13299_400,2561,GA,13299
13299_404,13299_404,290,GA,13299
13299_405,13299_405,475,GA,13299
13299_406,13299_406,1182,GA,13299
13299_407,13299_407,357,GA,13299
13299_408,13299_408,373,GA,13299
13299_409,13299_409,707,GA,13299
13301_warrenton,13301_warrenton,2614,GA,13301
13303_davisboro,13303_davisboro,595,GA,13303
13303_deepstep,13303_deepstep,424,GA,13303
13303_harrison,13303_harrison,740,GA,13303
13303_oconee,13303_oconee,425,GA,13303
13303_riddleville,13303_riddleville,425,GA,13303
13303_sandersville,13303_sandersville,4374,GA,13303
13303_tennille,13303_tennille,1726,GA,13303
13303_warthen,13303_warthen,570,GA,13303
13305_altamaha,13305_altamaha,1774,GA,13305
13305_empire,13305_empire,866,GA,13305
13305_gardi,13305_gardi,813,GA,13305
13305_madray-springs,13305_madray-springs,907,GA,13305
13305_odum,13305_odum,988,GA,13305
13305_oglethorpe,13305_oglethorpe,1259,GA,13305
13305_pine-street,13305_pine-street,733,GA,13305
13305_rec-center,13305_rec-center,1251,GA,13305
13305_red-hill,13305_red-hill,689,GA,13305
13305_screven,13305_screven,1372,GA,13305
13305_unity,13305_unity,1329,GA,13305
13305_vfw,13305_vfw,652,GA,13305
13307_preston-1,13307_preston-1,1372,GA,13307
13309_alamo,13309_alamo,1350,GA,13309
13309_glenwood,13309_glenwood,904,GA,13309
13311_blue-creek,13311_blue-creek,1790,GA,13311
13311_blue-ridge,13311_blue-ridge,644,GA,13311
13311_helen,13311_helen,411,GA,13311
13311_mossy-creek,13311_mossy-creek,2238,GA,13311
13311_mt-yonah,13311_mt-yonah,3112,GA,13311
13311_nacoochee,13311_nacoochee,1235,GA,13311
13311_robertstown,13311_robertstown,315,GA,13311
13311_shoal-creek,13311_shoal-creek,1659,GA,13311
13311_tesnatee,13311_tesnatee,906,GA,13311
13311_town-creek,13311_town-creek,1130,GA,13311
13311_white-creek,13311_white-creek,1276,GA,13311
13313_1a,13313_1a,1327,GA,13313
13313_2a,13313_2a,2150,GA,13313
13313_3a,13313_3a,1547,GA,13313
13313_4a,13313_4a,1879,GA,13313
13313_5a,13313_5a,1124,GA,13313
13313_6a,13313_6a,818,GA,13313
13313_an,13313_an,1291,GA,13313
13313_ca,13313_ca,1215,GA,13313
13313_co,13313_co,1013,GA,13313
13313_dg,13313_dg,2254,GA,13313
13313_es,13313_es,960,GA,13313
13313_fi,13313_fi,1378,GA,13313
13313_gl,13313_gl,1613,GA,13313
13313_lt,13313_lt,870,GA,13313
13313_mc,13313_mc,1225,GA,13313
13313_ni,13313_ni,1702,GA,13313
13313_pg,13313_pg,3264,GA,13313
13313_th,13313_th,2624,GA,13313
13313_ti,13313_ti,510,GA,13313
13313_tr,13313_tr,1041,GA,13313
13313_ut,13313_ut,788,GA,13313
13313_va,13313_va,3771,GA,13313
13313_ws,13313_ws,1933,GA,13313
13315_abbeville-north-2,13315_abbeville-north-2,377,GA,13315
13315_abbeville-south-5,13315_abbeville-south-5,696,GA,13315
13315_pineview-2,13315_pineview-2,448,GA,13315
13315_pitts-3,13315_pitts-3,633,GA,13315
13315_rochelle-north-1,13315_rochelle-north-1,322,GA,13315
13315_rochelle-south-4,13315_rochelle-south-4,754,GA,13315
13317_courthouse,13317_courthouse,750,GA,13317
13317_edward-b-pope-center,13317_edward-b-pope-center,664,GA,13317
13317_metasville-fire-sta,13317_metasville-fire-sta,458,GA,13317
13317_rayle-city-hall,13317_rayle-city-hall,416,GA,13317
13317_senior-citizen-center,13317_senior-citizen-center,1042,GA,13317
13317_tignal-sch-lunch-rm,13317_tignal-sch-lunch-rm,691,GA,13317
13317_young-farmers-bldg,13317_young-farmers-bldg,924,GA,13317
13319_bloodworth,13319_bloodworth,350,GA,13319
13319_griffin,13319_griffin,155,GA,13319
13319_high-hill,13319_high-hill,138,GA,13319
13319_irwinton,13319_irwinton,642,GA,13319
13319_ivey,13319_ivey,643,GA,13319
13319_lord,13319_lord,547,GA,13319
13319_midway,13319_midway,647,GA,13319
